OBJECTID,SRA (at original adoption/recommendation),SRA (SRA22_2),FHSZ,FHSZ_Description,FHSZ_7Class,Shape__Area,Shape__Length
8999,,SRA,2,High,SRA High,15556.5158596039,884.440004359871
9000,,SRA,2,High,SRA High,329354.933239937,2440.59838655872
9001,,SRA,2,High,SRA High,15360.1846809387,944.224632037572
9002,,SRA,2,High,SRA High,25726.6349983215,1153.5887938565
9003,,SRA,2,High,SRA High,5291801.22263169,30647.0706365932
9004,,SRA,2,High,SRA High,614085.932645798,4517.59452498327
9005,,SRA,2,High,SRA High,437.088000297546,134.571265049154
9006,,SRA,2,High,SRA High,2044816.92650604,9546.4063487321
9007,,SRA,2,High,SRA High,1260004.72130013,6364.26452983839
9008,,SRA,2,High,SRA High,580432.194883347,7878.44900808372
9009,,SRA,2,High,SRA High,30296.6100003719,968.439427390862
9010,,SRA,2,High,SRA High,1833.27730846405,209.647008464718
9011,,SRA,2,High,SRA High,1500.69899940491,170.036488680093
9012,,SRA,2,High,SRA High,97237.9756650925,1854.01749175655
9013,,SRA,2,High,SRA High,1004132.84374285,7257.23999130279
9014,,SRA,2,High,SRA High,38709.5177254677,1036.20600022357
9015,,SRA,2,High,SRA High,2299.641456604,439.704958467945
9016,,SRA,2,High,SRA High,635362.583816528,3985.36941793759
9017,,SRA,2,High,SRA High,7419.98986244202,483.750386652588
9018,,SRA,2,High,SRA High,15.7185001373291,61.0502549198011
9019,,SRA,2,High,SRA High,150.368999481201,125.015774303091
9020,,SRA,2,High,SRA High,103782.711509705,2207.53871005642
9021,,SRA,2,High,SRA High,149580.660572052,3842.24350665713
9022,,SRA,2,High,SRA High,288172.869987965,2929.02367823995
9023,,SRA,2,High,SRA High,45321.4539146423,1067.11468073219
9024,,SRA,2,High,SRA High,191937.27674675,1757.31661470819
9025,,SRA,2,High,SRA High,535094.71023941,6836.92192979102
9026,,SRA,2,High,SRA High,652552.388989449,4033.64649423251
9027,,SRA,2,High,SRA High,18033.6944997311,851.248215800936
9028,,SRA,2,High,SRA High,7937.72702789307,726.795817816692
9029,,SRA,2,High,SRA High,302809.262600899,3326.48522221589
9030,,SRA,2,High,SRA High,18387.1723589897,809.937874635543
9031,,SRA,2,High,SRA High,235280.97918129,2278.34492458019
9032,,SRA,2,High,SRA High,295459.220010281,3849.81989265674
9033,,SRA,2,High,SRA High,3572.51999950409,359.5863169601
9034,,SRA,2,High,SRA High,21699.0756874084,1286.25423478323
9035,,SRA,2,High,SRA High,43476.9189839363,1003.21966721258
9036,,SRA,2,High,SRA High,435873.312053442,5730.65688931158
9037,,SRA,2,High,SRA High,1414519.53050518,7852.29790347824
9038,,SRA,2,High,SRA High,1037700,8400
9039,,SRA,2,High,SRA High,2356.05423927307,230.036052525826
9040,,SRA,2,High,SRA High,13.3377933502197,20.8896471733703
9041,,SRA,2,High,SRA High,3864.92399978638,334.447039300934
9042,,SRA,2,High,SRA High,2438.03999996185,318.094976718222
9043,,SRA,2,High,SRA High,2364257.03489399,7004.141916918
9044,,SRA,2,High,SRA High,4709.48626470566,326.33978818538
9045,,SRA,2,High,SRA High,6131.63426017761,422.82793257728
9046,,SRA,2,High,SRA High,719741.090287685,7637.0015964962
9047,,SRA,2,High,SRA High,2359.55999946594,442.48667165644
9048,,SRA,2,High,SRA High,5118.68231391907,578.154119716863
9049,,SRA,2,High,SRA High,2611624.07671225,6464.49653273999
9050,,SRA,2,High,SRA High,164201.590752363,1620.9978450787
9051,,SRA,2,High,SRA High,28079.7390003204,841.712079137039
9052,,SRA,2,High,SRA High,106622.423646927,2696.64063006648
9053,,SRA,2,High,SRA High,31842.5488033295,875.659983782399
9054,,SRA,2,High,SRA High,7762462.52062798,25034.1518037516
9055,,SRA,2,High,SRA High,4261.74522209167,304.301770843834
9056,,SRA,2,High,SRA High,216946.861366272,2459.39515266724
9057,,SRA,2,High,SRA High,1.62388467788696,6.31787976802908
9058,,SRA,2,High,SRA High,3136.28147363663,306.891884623996
9059,,SRA,2,High,SRA High,204520.564758301,3272.81115832635
9060,,SRA,2,High,SRA High,42086.8949966431,1204.87437526132
9061,,SRA,2,High,SRA High,1209122.41833305,4685.54842932851
9062,,SRA,2,High,SRA High,96014.9495639801,1756.31022381334
9063,,SRA,2,High,SRA High,478301.081564903,5453.00017728451
9064,,SRA,2,High,SRA High,4511331.78649044,15714.9111429143
9065,,SRA,2,High,SRA High,5655206.11254501,28012.9158446385
9066,,SRA,2,High,SRA High,6144.13499927521,417.928798509201
9067,,SRA,2,High,SRA High,4255.26000022888,340.921465929857
9068,,SRA,2,High,SRA High,2678.59349822998,262.150082279533
9069,,SRA,2,High,SRA High,2279841.92476988,14518.025343836
9070,,SRA,2,High,SRA High,1620.22499990463,256.019256671637
9071,,SRA,2,High,SRA High,189.779930114746,58.9235952004593
9072,,SRA,2,High,SRA High,38873.6053795815,1036.43850888176
9073,,SRA,2,High,SRA High,5687.46794128418,676.43937416829
9074,,SRA,2,High,SRA High,9895.13523387909,588.974738139303
9075,,SRA,2,High,SRA High,41617.2735919952,1162.67432717313
9076,,SRA,2,High,SRA High,1636523.07574797,11430.6874485973
9077,,SRA,2,High,SRA High,106540.45701313,2537.26460162441
9078,,SRA,2,High,SRA High,607.915500164032,100.536872190785
9079,,SRA,2,High,SRA High,2521893.05440903,7475.53231727178
9080,,SRA,2,High,SRA High,15805.072499752,642.735856320289
9081,,SRA,2,High,SRA High,613954.259114265,3430.94374032655
9082,,SRA,2,High,SRA High,368734.411424637,4147.72490679011
9083,,SRA,2,High,SRA High,15724.1250305176,948.805939773287
9084,,SRA,2,High,SRA High,1908182.7959609,9862.86230939805
9085,,SRA,2,High,SRA High,5026.7470703125,449.258691146547
9086,,SRA,2,High,SRA High,3848822.21636248,16460.9987544402
9087,,SRA,2,High,SRA High,260.748001098633,77.3832073509718
9088,,SRA,2,High,SRA High,743.341499328613,109.556209621525
9089,,SRA,2,High,SRA High,263.895000457764,77.5930073484803
9090,,SRA,2,High,SRA High,180798.780388832,4401.20872997815
9091,,SRA,2,High,SRA High,0.366757392883301,20.3914565453475
9092,,SRA,2,High,SRA High,2497289.58885479,13911.3227161573
9093,,SRA,2,High,SRA High,28335.5536460876,1118.38072367759
9094,,SRA,2,High,SRA High,159153.39565897,1923.79012724279
9095,,SRA,2,High,SRA High,452765.591109991,3790.24276424229
9096,,SRA,2,High,SRA High,418915.080996037,3937.11743722005
9097,,SRA,2,High,SRA High,803.011497497559,197.844721981233
9098,,SRA,2,High,SRA High,252706.877998352,2868.83716487053
9099,,SRA,2,High,SRA High,1945004.40266418,7366.68806903735
9100,,SRA,2,High,SRA High,3074654.67384434,20194.919608718
9101,,SRA,2,High,SRA High,541.002002716064,138.033414702865
9102,,SRA,2,High,SRA High,61980.9071588516,1667.45619301606
9103,,SRA,2,High,SRA High,43892.945019722,1098.38552129103
9104,,SRA,2,High,SRA High,35391.9464664459,962.346234727689
9105,,SRA,2,High,SRA High,141291.316173553,1949.13633252958
9106,,SRA,2,High,SRA High,90852.9911170006,1818.64526409563
9107,,SRA,2,High,SRA High,264991.140867233,2919.18119472007
9108,,SRA,2,High,SRA High,5282782.19065857,22390.8005897782
9109,,SRA,2,High,SRA High,40115.9553723335,1085.32787679151
9110,,SRA,2,High,SRA High,4903.49308729172,282.136225309156
9111,,SRA,2,High,SRA High,72168.5295000076,1666.26644203296
9112,,SRA,2,High,SRA High,84749.4810009003,1551.66445130197
9113,,SRA,2,High,SRA High,88198.4778857231,1869.8831758325
9114,,SRA,2,High,SRA High,1467206.99024296,6441.10837255308
9115,,SRA,2,High,SRA High,634013.701004028,3185.06988269351
9116,,SRA,2,High,SRA High,595496.265927315,4184.48834533341
9117,,SRA,2,High,SRA High,694912.248357773,4071.94452434034
9118,,SRA,2,High,SRA High,633612.080631256,3985.23352432088
9119,,SRA,2,High,SRA High,322542.080438137,2398.23941814829
9120,,SRA,2,High,SRA High,373554.832446098,3926.91557494901
9121,,SRA,2,High,SRA High,272796.345478773,3738.65071184776
9122,,SRA,2,High,SRA High,9380.3566608429,581.404283834874
9123,,SRA,2,High,SRA High,13782.2182388306,643.019936481728
9124,,SRA,2,High,SRA High,123935.076004028,3597.79832665317
9125,,SRA,2,High,SRA High,11095.5715298653,521.072851102677
9126,,SRA,2,High,SRA High,3317327.33593178,11335.0376544751
9127,,SRA,2,High,SRA High,624571.034090996,5136.70749381912
9128,,SRA,2,High,SRA High,162350.995793819,1613.28593869048
9129,,SRA,2,High,SRA High,3131933.45837021,19870.6486966154
9130,,SRA,2,High,SRA High,683340.553558111,3308.25389983666
9131,,SRA,2,High,SRA High,165.9889793396,67.0431951476087
9132,,SRA,2,High,SRA High,3420.13829803467,462.998531291124
9133,,SRA,2,High,SRA High,13859.2495288849,687.68289229659
9134,,SRA,2,High,SRA High,531369.803184509,15466.7926175009
9135,,SRA,2,High,SRA High,1924021.59253883,8017.74262703183
9136,,SRA,2,High,SRA High,322150.934907913,2410.22653375485
9137,,SRA,2,High,SRA High,140998.821863592,1880.73070848402
9138,,SRA,2,High,SRA High,1421321.63812065,7946.46274373815
9139,,SRA,2,High,SRA High,11462.2324542999,573.246440860151
9140,,SRA,2,High,SRA High,4431007.54892683,21595.123598833
9141,,SRA,2,High,SRA High,125485.097078323,1517.71642909956
9142,,SRA,2,High,SRA High,340296.837783813,3250.05339562606
9143,,SRA,2,High,SRA High,860.393997192383,148.683487312059
9144,,SRA,2,High,SRA High,14891019.9590378,47407.9333402749
9145,,SRA,2,High,SRA High,1819.63800048828,243.037673594487
9146,,SRA,2,High,SRA High,1390.12199783325,210.901742436266
9147,,SRA,2,High,SRA High,45020.407500267,1680.32190861948
9148,,SRA,2,High,SRA High,985026.013455868,6209.11048309233
9149,,SRA,2,High,SRA High,269.965585708618,285.215264247353
9150,,SRA,2,High,SRA High,898204.627966881,4696.1320960971
9151,,SRA,2,High,SRA High,1686.47100067139,176.238035437332
9152,,SRA,2,High,SRA High,2595745.52404881,6450.03176638728
9153,,SRA,2,High,SRA High,125135.248752594,1795.45956196215
9154,,SRA,2,High,SRA High,973079.216899872,4035.10892251541
9155,,SRA,2,High,SRA High,48979805.033432,151569.400902124
9156,,SRA,2,High,SRA High,21527.6607990265,850.741642417586
9157,,SRA,2,High,SRA High,271812.067222595,3336.06108407962
9158,,SRA,2,High,SRA High,3974.79000091553,351.266458372626
9159,,SRA,2,High,SRA High,152602.541463852,1821.34182152234
9160,,SRA,2,High,SRA High,486601.094093323,5573.70947301101
9161,,SRA,2,High,SRA High,274165.612831116,6316.75489198028
9162,,SRA,2,High,SRA High,683817.997823715,5060.33063361088
9163,,SRA,2,High,SRA High,9353.35765361786,497.024653849176
9164,,SRA,2,High,SRA High,441855.435761452,3203.4776674444
9165,,SRA,2,High,SRA High,20469.3765001297,1023.50304496341
9166,,SRA,2,High,SRA High,12684.0166015625,635.877606128992
9167,,SRA,2,High,SRA High,4431.15086364746,591.377171570867
9168,,SRA,2,High,SRA High,2399.24847984314,297.468510296018
9169,,SRA,2,High,SRA High,618575.30525589,3986.40433098655
9170,,SRA,2,High,SRA High,2299324.35255909,15273.3799490298
9171,,SRA,2,High,SRA High,55019516.0147476,147079.756019022
9172,,SRA,2,High,SRA High,11136713.657856,24330.8878716789
9173,,SRA,2,High,SRA High,608693.067302704,3867.62639102014
9174,,SRA,2,High,SRA High,116127.052500725,2107.92145312641
9175,,SRA,2,High,SRA High,1648.65814721584,210.725606272029
9176,,SRA,2,High,SRA High,4326.25738525391,342.164821168953
9177,,SRA,2,High,SRA High,766.410003662109,111.963540569253
9178,,SRA,2,High,SRA High,7112420.77554321,24390.3519587542
9179,,SRA,2,High,SRA High,581931.247339249,4866.40395942011
9180,,SRA,2,High,SRA High,24031.4578094482,879.56872559628
9181,,SRA,2,High,SRA High,364.035003662109,85.1274976191982
9182,,SRA,2,High,SRA High,3.46490478515625,12.1712619819504
9183,,SRA,2,High,SRA High,2579041.76851463,8059.26972685807
9184,,SRA,2,High,SRA High,27539.9439628124,1069.97376737687
9185,,SRA,2,High,SRA High,2546012.45925808,6634.91697256464
9186,,SRA,2,High,SRA High,843010.45104599,8467.65930955215
9187,,SRA,2,High,SRA High,1894539.86330032,9124.24390220428
9188,,SRA,2,High,SRA High,57805.5750007629,1229.65763721455
9189,,SRA,2,High,SRA High,799.552500009537,113.303894751296
9190,,SRA,2,High,SRA High,659572.147642136,4081.96898717773
9191,,SRA,2,High,SRA High,115045.540854692,1457.56992715519
9192,,SRA,2,High,SRA High,0.354568719863892,11.269954347643
9193,,SRA,2,High,SRA High,994.053874969482,163.085870251932
9194,,SRA,2,High,SRA High,6297.67614883184,331.1992568208
9195,,SRA,2,High,SRA High,27415.5524997711,1037.54346455594
9196,,SRA,2,High,SRA High,35269.6589317322,866.226019117148
9197,,SRA,2,High,SRA High,4671.46956825256,807.242569561402
9198,,SRA,2,High,SRA High,647492.310572624,4046.03459436926
9199,,SRA,2,High,SRA High,41030.1618931293,1147.63280553333
9200,,SRA,2,High,SRA High,67972.7300128937,1390.94860742435
9201,,SRA,2,High,SRA High,479446.317455709,4065.47040923811
9202,,SRA,2,High,SRA High,20056.8246688843,1056.09228364043
9203,,SRA,2,High,SRA High,7298.14414310455,483.612606067844
9204,,SRA,2,High,SRA High,3271956.99412537,20151.052782492
9205,,SRA,2,High,SRA High,476521.186506271,3797.03228970206
9206,,SRA,2,High,SRA High,19465.3699409962,833.678427631161
9207,,SRA,2,High,SRA High,606819.94065094,4261.72588816908
9208,,SRA,2,High,SRA High,5389584.5604496,28857.032268441
9209,,SRA,2,High,SRA High,8174924.01121497,31760.8472616045
9210,,SRA,2,High,SRA High,11063.3421258926,571.357221216296
9211,,SRA,2,High,SRA High,1310400,7740
9212,,SRA,2,High,SRA High,12864.3959999084,654.705876582083
9213,,SRA,2,High,SRA High,860518.055182874,4930.23732099627
9214,,SRA,2,High,SRA High,171000,2460
9215,,SRA,2,High,SRA High,206305.076008797,2530.026511951
9216,,SRA,2,High,SRA High,323245.600207329,2403.01621666199
9217,,SRA,2,High,SRA High,1929442.08555698,9353.35639603043
9218,,SRA,2,High,SRA High,149385.861837387,2258.95186189472
9219,,SRA,2,High,SRA High,2558.38800001144,501.319900128626
9220,,SRA,2,High,SRA High,294401.899634361,2403.66075600153
9221,,SRA,2,High,SRA High,80059.4056408405,1761.18240774931
9222,,SRA,2,High,SRA High,1902145.72916794,8824.27447503096
9223,,SRA,2,High,SRA High,2430694.64333248,9630.2939652024
9224,,SRA,2,High,SRA High,353.016000747681,131.768084541073
9225,,SRA,2,High,SRA High,15356.9236249924,625.896010714677
9226,,SRA,2,High,SRA High,22158.5768928528,735.52077349122
9227,,SRA,2,High,SRA High,299.741286277771,70.183115534298
9228,,SRA,2,High,SRA High,13412.1482095718,612.660561522949
9229,,SRA,2,High,SRA High,43836.3544712067,1198.21094330659
9230,,SRA,2,High,SRA High,54037.2152862549,1230.20222352846
9231,,SRA,2,High,SRA High,454.251001358032,90.2834174951375
9232,,SRA,2,High,SRA High,1661.41980361938,230.136611719032
9233,,SRA,2,High,SRA High,101107.184997559,2054.05232324415
9234,,SRA,2,High,SRA High,17089.6858844757,931.359450074604
9235,,SRA,2,High,SRA High,71.9657115936279,87.0286033210022
9236,,SRA,2,High,SRA High,323550.888309002,4784.19668325087
9237,,SRA,2,High,SRA High,103095.918375015,1649.51354474818
9238,,SRA,2,High,SRA High,69787.6237277985,1830.72760069685
9239,,SRA,2,High,SRA High,18633.2108581066,945.2653009281
9240,,SRA,2,High,SRA High,1434739.54154587,8741.80996927816
9241,,SRA,2,High,SRA High,636591.901257515,3969.7896693493
9242,,SRA,2,High,SRA High,582903.302334785,4608.84822332495
9243,,SRA,2,High,SRA High,313842.748279572,2948.72344650037
9244,,SRA,2,High,SRA High,24.0961151123047,103.578059310902
9245,,SRA,2,High,SRA High,58090.7733221054,1192.08470445548
9246,,SRA,2,High,SRA High,519462.198386192,5061.01405389588
9247,,SRA,2,High,SRA High,16817856.9989444,53111.317198565
9248,,SRA,2,High,SRA High,158918.063940048,1593.45285674455
9249,,SRA,2,High,SRA High,1881941.23850918,10016.6502993959
9250,,SRA,2,High,SRA High,100344.000108719,1581.13636338773
9251,,SRA,2,High,SRA High,97937.2058258057,1719.34287536167
9252,,SRA,2,High,SRA High,274839.978558064,3027.81046996446
9253,,SRA,2,High,SRA High,137201.289871216,2293.42703805964
9254,,SRA,2,High,SRA High,2323.9439997673,385.85463647364
9255,,SRA,2,High,SRA High,75641.9079275131,1828.07243328084
9256,,SRA,2,High,SRA High,106935.453388214,1997.84359164688
9257,,SRA,2,High,SRA High,190495.553302765,2378.15675265811
9258,,SRA,2,High,SRA High,469.711500167847,91.314189549041
9259,,SRA,2,High,SRA High,653.175010681152,103.571700717819
9260,,SRA,2,High,SRA High,136.388999938965,124.553623773212
9261,,SRA,2,High,SRA High,26649.5888271332,820.997705687595
9262,,SRA,2,High,SRA High,35.6223382949829,145.254469624831
9263,,SRA,2,High,SRA High,18841.6667356491,644.039038965572
9264,,SRA,2,High,SRA High,173820.332389832,2465.42383232858
9265,,SRA,2,High,SRA High,10153.8597755432,628.576471776006
9266,,SRA,2,High,SRA High,22205865.044735,82195.0842604148
9267,,SRA,2,High,SRA High,89834.7327780724,2202.58269605357
9268,,SRA,2,High,SRA High,148044.332798004,3449.5218839319
9269,,SRA,2,High,SRA High,5691.86999511719,349.915318212718
9270,,SRA,2,High,SRA High,111762.992620468,1970.62842678706
9271,,SRA,2,High,SRA High,799185926.0528,1244605.6059318
9272,,SRA,2,High,SRA High,8913280.52836704,35030.0264159688
9273,,SRA,2,High,SRA High,48497.5564460754,1388.54779534689
9274,,SRA,2,High,SRA High,150.35196685791,117.806554169797
9275,,SRA,2,High,SRA High,180546.183559418,3312.06764104379
9276,,SRA,2,High,SRA High,8635.20029449463,538.351258279827
9277,,SRA,2,High,SRA High,4744.04056167603,346.890055993363
9278,,SRA,2,High,SRA High,7322.71785354614,441.1021555745
9279,,SRA,2,High,SRA High,66625.5125598907,1420.11986869068
9280,,SRA,2,High,SRA High,170739.020187378,3034.38816338411
9281,,SRA,2,High,SRA High,321.270250320435,71.8798298624796
9282,,SRA,2,High,SRA High,163352.897364616,1616.68870142585
9283,,SRA,2,High,SRA High,49766.4867186546,1254.42845425363
9284,,SRA,2,High,SRA High,436493591.414116,624714.408495421
9285,,SRA,2,High,SRA High,325761.190158844,2422.26964858412
9286,,SRA,2,High,SRA High,1706.93855762482,243.369327487183
9287,,SRA,2,High,SRA High,14185461.7751999,39169.1093143821
9288,,SRA,2,High,SRA High,1805557.44834185,13167.9013087715
9289,,SRA,2,High,SRA High,40205.879114151,1056.99542355395
9290,,SRA,2,High,SRA High,325794.581745148,2426.15416236055
9291,,SRA,2,High,SRA High,449321.413772583,3602.14199416668
9292,,SRA,2,High,SRA High,96.3258094787598,66.4353201892056
9293,,SRA,2,High,SRA High,61517.2090809345,1222.01640087847
9294,,SRA,2,High,SRA High,10563470.9745693,37097.3977046004
9295,,SRA,2,High,SRA High,278380.841819763,4029.21900549431
9296,,SRA,2,High,SRA High,252900,6420
9297,,SRA,2,High,SRA High,768158.267700195,8808.34878437204
9298,,SRA,2,High,SRA High,35.2139263153076,31.290418870992
9299,,SRA,2,High,SRA High,658485.354040146,4451.47769424059
9300,,SRA,2,High,SRA High,406885.146656036,4375.40631015289
9301,,SRA,2,High,SRA High,138769.279605865,1879.46743165733
9302,,SRA,2,High,SRA High,1863000,15480
9303,,SRA,2,High,SRA High,116907.790269852,1642.73723440736
9304,,SRA,2,High,SRA High,150740.220626831,2754.8127388841
9305,,SRA,2,High,SRA High,2332653.47509003,7495.65942413444
9306,,SRA,2,High,SRA High,7376.19751548767,474.066337846138
9307,,SRA,2,High,SRA High,3916365.33803058,20242.7350287249
9308,,SRA,2,High,SRA High,55379.4118843079,1893.09065548963
9309,,SRA,2,High,SRA High,2419652.09275627,8806.10409863777
9310,,SRA,2,High,SRA High,4355.19000244141,357.596444234493
