ZCTA5CE20,GEOID20,GEOIDFQ20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,FHSZ_mean,FHSZ_majority
"94561","94561",860Z200US94561,B5,G6350,S,"44908500","1142486","+37.9934851","-121.6912187",0.000000,0.000000
"91203","91203",860Z200US91203,B5,G6350,S,"2273702","29918","+34.1533375","-118.2629738",0.000000,0.000000
"94511","94511",860Z200US94511,B5,G6350,S,"13601917","1508957","+38.0281297","-121.6298509",0.000000,0.000000
"94536","94536",860Z200US94536,B5,G6350,S,"36459297","11692","+37.5705083","-121.9812503",1.750000,1.000000
"94702","94702",860Z200US94702,B5,G6350,S,"3320290","0","+37.8663209","-122.2863481",0.000000,0.000000
"95148","95148",860Z200US95148,B5,G6350,S,"20415777","246839","+37.3334292","-121.7816683",1.500000,1.000000
"92662","92662",860Z200US92662,B5,G6350,S,"539404","498444","+33.6050860","-117.8923185",0.000000,0.000000
"94949","94949",860Z200US94949,B5,G6350,S,"34691178","3656095","+38.0600944","-122.5064097",1.600000,1.000000
"92369","92369",860Z200US92369,B5,G6350,S,"963202","0","+34.1394113","-117.2196639",0.000000,0.000000
"95613","95613",860Z200US95613,B5,G6350,S,"2927402","0","+38.8126298","-120.8917116",2.333333,2.000000
"94188","94188",860Z200US94188,B5,G6350,S,"225627","0","+37.7407097","-122.3809213",0.000000,0.000000
"95073","95073",860Z200US95073,B5,G6350,S,"59310300","0","+37.0406799","-121.9317399",1.153846,1.000000
"91352","91352",860Z200US91352,B5,G6350,S,"30382603","141310","+34.2308542","-118.3658560",3.000000,3.000000
"94901","94901",860Z200US94901,B5,G6350,S,"33934600","8746348","+37.9807090","-122.5006058",1.272727,1.000000
"92804","92804",860Z200US92804,B5,G6350,S,"18453478","0","+33.8180099","-117.9751929",0.000000,0.000000
"91326","91326",860Z200US91326,B5,G6350,S,"20977690","21964","+34.2817747","-118.5556973",3.000000,3.000000
"94946","94946",860Z200US94946,B5,G6350,S,"96404415","3550606","+38.0747338","-122.6952645",1.222222,1.000000
"95019","95019",860Z200US95019,B5,G6350,S,"2840834","0","+36.9358526","-121.7844761",0.000000,0.000000
"94904","94904",860Z200US94904,B5,G6350,S,"12812394","261283","+37.9472249","-122.5517753",1.833333,1.000000
"90037","90037",860Z200US90037,B5,G6350,S,"7478860","0","+34.0026603","-118.2875072",0.000000,0.000000
"93230","93230",860Z200US93230,B5,G6350,S,"668379792","189281","+36.2922297","-119.6226759",0.000000,0.000000
"96134","96134",860Z200US96134,B5,G6350,S,"853682059","54150925","+41.8353646","-121.4449904",1.690141,2.000000
"95485","95485",860Z200US95485,B5,G6350,S,"225288493","2223421","+39.2084696","-122.9257200",2.086957,2.000000
"95971","95971",860Z200US95971,B5,G6350,S,"390677746","862981","+39.9292284","-120.9244308",2.795455,3.000000
"93647","93647",860Z200US93647,B5,G6350,S,"241195050","15560","+36.6007599","-119.1754848",1.304348,1.000000
"91731","91731",860Z200US91731,B5,G6350,S,"9830226","165366","+34.0785730","-118.0434556",0.000000,0.000000
"90005","90005",860Z200US90005,B5,G6350,S,"3055752","0","+34.0593736","-118.3089617",0.000000,0.000000
"94577","94577",860Z200US94577,B5,G6350,S,"21018150","1843213","+37.7166592","-122.1692742",2.666667,3.000000
"95345","95345",860Z200US95345,B5,G6350,S,"98479634","177192","+37.5908935","-119.9634598",3.000000,3.000000
"93110","93110",860Z200US93110,B5,G6350,S,"20938086","316499","+34.4395004","-119.7678272",2.230769,2.000000
"96091","96091",860Z200US96091,B5,G6350,S,"1101924204","2742551","+41.0438733","-122.8007908",3.000000,3.000000
"95325","95325",860Z200US95325,B5,G6350,S,"77075259","82198","+37.4808035","-120.2448623",2.500000,3.000000
"90650","90650",860Z200US90650,B5,G6350,S,"25647340","98406","+33.9077898","-118.0824874",0.000000,0.000000
"96093","96093",860Z200US96093,B5,G6350,S,"257964090","79985","+40.7654778","-122.9414279",2.761905,3.000000
"93262","93262",860Z200US93262,B5,G6350,S,"679700716","1959988","+36.4369886","-118.6715330",2.789474,3.000000
"93237","93237",860Z200US93237,B5,G6350,S,"11728544","0","+36.4744993","-118.9042680",2.333333,2.000000
"94580","94580",860Z200US94580,B5,G6350,S,"8604836","0","+37.6780011","-122.1333673",0.000000,0.000000
"93644","93644",860Z200US93644,B5,G6350,S,"303348779","177139","+37.4180183","-119.5925671",2.552632,3.000000
"95386","95386",860Z200US95386,B5,G6350,S,"245230364","9502001","+37.6672896","-120.6220922",2.000000,1.000000
"96006","96006",860Z200US96006,B5,G6350,S,"522708337","1285012","+41.1335320","-120.8425657",2.411765,3.000000
"95315","95315",860Z200US95315,B5,G6350,S,"49059835","266666","+37.4227914","-120.7743537",0.000000,0.000000
"95685","95685",860Z200US95685,B5,G6350,S,"103535494","12008","+38.4340117","-120.7620145",2.250000,2.000000
"93614","93614",860Z200US93614,B5,G6350,S,"332721235","699570","+37.2175705","-119.7310690",2.526316,3.000000
"91801","91801",860Z200US91801,B5,G6350,S,"11199185","0","+34.0909238","-118.1277610",0.000000,0.000000
"95247","95247",860Z200US95247,B5,G6350,S,"121793963","94372","+38.1360927","-120.4439416",2.500000,2.000000
"91708","91708",860Z200US91708,B5,G6350,S,"20912795","249662","+33.9520837","-117.6397841",0.000000,0.000000
"96010","96010",860Z200US96010,B5,G6350,S,"994154001","8361","+40.9502798","-123.2351549",2.975000,3.000000
"95601","95601",860Z200US95601,B5,G6350,S,"5342873","85393","+38.4248647","-120.8302776",2.000000,2.000000
"94542","94542",860Z200US94542,B5,G6350,S,"22406430","0","+37.6553201","-122.0258263",1.636364,1.000000
"91103","91103",860Z200US91103,B5,G6350,S,"11886234","55781","+34.1673607","-118.1641443",3.000000,3.000000
"95925","95925",860Z200US95925,B5,G6350,S,"91374023","5353034","+39.4841083","-121.1926490",2.571429,3.000000
"92624","92624",860Z200US92624,B5,G6350,S,"3891585","2340792","+33.4566486","-117.6668085",0.000000,0.000000
"96132","96132",860Z200US96132,B5,G6350,S,"316286097","2657223","+40.9000673","-120.5138823",2.166667,3.000000
"92551","92551",860Z200US92551,B5,G6350,S,"15933912","420582","+33.8827395","-117.2248780",3.000000,3.000000
"92276","92276",860Z200US92276,B5,G6350,S,"95849201","0","+33.8323082","-116.3864024",0.000000,0.000000
"92258","92258",860Z200US92258,B5,G6350,S,"26895693","431584","+33.9215499","-116.5595645",0.000000,0.000000
"92262","92262",860Z200US92262,B5,G6350,S,"91164852","129957","+33.8629593","-116.5566821",2.285714,2.000000
"94589","94589",860Z200US94589,B5,G6350,S,"14671848","329661","+38.1414668","-122.2468701",1.000000,1.000000
"95412","95412",860Z200US95412,B5,G6350,S,"233929082","43803","+38.7126059","-123.3141458",1.500000,1.000000
"95430","95430",860Z200US95430,B5,G6350,S,"615328","332938","+38.4614251","-123.0471856",1.500000,1.000000
"95403","95403",860Z200US95403,B5,G6350,S,"55789294","105674","+38.5036845","-122.7540566",1.625000,1.000000
"95401","95401",860Z200US95401,B5,G6350,S,"54141841","39627","+38.4491367","-122.7937522",1.000000,1.000000
"90077","90077",860Z200US90077,B5,G6350,S,"18807577","350034","+34.1080230","-118.4569641",3.000000,3.000000
"95480","95480",860Z200US95480,B5,G6350,S,"13962203","0","+38.6846846","-123.3680508",1.333333,1.000000
"94574","94574",860Z200US94574,B5,G6350,S,"321936192","5070363","+38.5424475","-122.4199230",1.551020,1.000000
"95407","95407",860Z200US95407,B5,G6350,S,"55972248","0","+38.3946561","-122.7459317",0.000000,0.000000
"94928","94928",860Z200US94928,B5,G6350,S,"20061820","0","+38.3459304","-122.6935071",0.000000,0.000000
"94924","94924",860Z200US94924,B5,G6350,S,"71101913","200459","+37.9669044","-122.7388158",2.380952,3.000000
"94599","94599",860Z200US94599,B5,G6350,S,"20561377","17051","+38.3994834","-122.3802382",2.000000,1.000000
"94930","94930",860Z200US94930,B5,G6350,S,"36879087","1139888","+37.9697928","-122.6153300",1.521739,1.000000
"94956","94956",860Z200US94956,B5,G6350,S,"89894897","1130139","+38.0214541","-122.8181700",1.421053,1.000000
"91302","91302",860Z200US91302,B5,G6350,S,"71094709","116015","+34.1225565","-118.6698213",2.863636,3.000000
"91604","91604",860Z200US91604,B5,G6350,S,"12277923","188035","+34.1401869","-118.3946025",3.000000,3.000000
"91356","91356",860Z200US91356,B5,G6350,S,"18993226","0","+34.1549990","-118.5475590",3.000000,3.000000
"94945","94945",860Z200US94945,B5,G6350,S,"59698882","1994092","+38.1226869","-122.5531417",1.230769,1.000000
"94507","94507",860Z200US94507,B5,G6350,S,"29003158","0","+37.8542897","-122.0065987",1.695652,1.000000
"91745","91745",860Z200US91745,B5,G6350,S,"33541042","60949","+33.9990053","-117.9721463",2.352941,3.000000
"91767","91767",860Z200US91767,B5,G6350,S,"14723448","12302","+34.0830858","-117.7379975",0.000000,0.000000
"91789","91789",860Z200US91789,B5,G6350,S,"41095406","131542","+34.0181949","-117.8548209",2.466667,3.000000
"91792","91792",860Z200US91792,B5,G6350,S,"9949691","1425","+34.0225813","-117.9023585",3.000000,3.000000
"94517","94517",860Z200US94517,B5,G6350,S,"123607238","5020","+37.8910774","-121.8930556",1.923077,2.000000
"91723","91723",860Z200US91723,B5,G6350,S,"6042510","25606","+34.0847467","-117.8868443",0.000000,0.000000
"94526","94526",860Z200US94526,B5,G6350,S,"34111007","0","+37.8147341","-121.9845253",2.666667,3.000000
"94960","94960",860Z200US94960,B5,G6350,S,"15227189","0","+37.9970232","-122.5783384",1.444444,1.000000
"90094","90094",860Z200US90094,B5,G6350,S,"1850548","7324","+33.9753066","-118.4187082",3.000000,3.000000
"94704","94704",860Z200US94704,B5,G6350,S,"2203048","0","+37.8664171","-122.2609222",3.000000,3.000000
"91201","91201",860Z200US91201,B5,G6350,S,"6172355","26905","+34.1705102","-118.2894632",3.000000,3.000000
"91204","91204",860Z200US91204,B5,G6350,S,"2704483","0","+34.1355570","-118.2609400",0.000000,0.000000
"91016","91016",860Z200US91016,B5,G6350,S,"21957683","125531","+34.1527996","-118.0004821",3.000000,3.000000
"91006","91006",860Z200US91006,B5,G6350,S,"16652749","488299","+34.1351590","-118.0266852",3.000000,3.000000
"91007","91007",860Z200US91007,B5,G6350,S,"14258935","13098","+34.1282838","-118.0477319",0.000000,0.000000
"94539","94539",860Z200US94539,B5,G6350,S,"64943552","0","+37.5162924","-121.9118907",1.866667,1.000000
"95124","95124",860Z200US95124,B5,G6350,S,"17064019","0","+37.2568308","-121.9228146",3.000000,3.000000
"95116","95116",860Z200US95116,B5,G6350,S,"9229873","0","+37.3504713","-121.8525538",0.000000,0.000000
"95110","95110",860Z200US95110,B5,G6350,S,"11773368","0","+37.3465721","-121.9097466",0.000000,0.000000
"95122","95122",860Z200US95122,B5,G6350,S,"12385325","0","+37.3292242","-121.8348212",0.000000,0.000000
"95138","95138",860Z200US95138,B5,G6350,S,"67431830","6794","+37.2456123","-121.7488651",1.444444,1.000000
"95129","95129",860Z200US95129,B5,G6350,S,"11818431","0","+37.3059580","-122.0007203",0.000000,0.000000
"95054","95054",860Z200US95054,B5,G6350,S,"16635959","0","+37.3930996","-121.9647964",0.000000,0.000000
"94022","94022",860Z200US94022,B5,G6350,S,"45814093","0","+37.3553597","-122.1449354",1.555556,1.000000
"94028","94028",860Z200US94028,B5,G6350,S,"44861208","228146","+37.3748829","-122.2126745",2.176471,2.000000
"92612","92612",860Z200US92612,B5,G6350,S,"16564109","318616","+33.6600180","-117.8244280",3.000000,3.000000
"94129","94129",860Z200US94129,B5,G6350,S,"6108769","14697","+37.7973402","-122.4644664",0.000000,0.000000
"92706","92706",860Z200US92706,B5,G6350,S,"9169091","0","+33.7660024","-117.8816932",0.000000,0.000000
"92627","92627",860Z200US92627,B5,G6350,S,"16570421","9666","+33.6481119","-117.9212030",0.000000,0.000000
"90703","90703",860Z200US90703,B5,G6350,S,"22658218","340320","+33.8677450","-118.0694710",0.000000,0.000000
"94080","94080",860Z200US94080,B5,G6350,S,"26361951","3291438","+37.6551745","-122.4183842",1.333333,1.000000
"90840","90840",860Z200US90840,B5,G6350,S,"109705","0","+33.7845657","-118.1213125",0.000000,0.000000
"94063","94063",860Z200US94063,B5,G6350,S,"16839936","1706917","+37.4933060","-122.1956057",0.000000,0.000000
"94065","94065",860Z200US94065,B5,G6350,S,"5940452","2055520","+37.5334175","-122.2495576",0.000000,0.000000
"94020","94020",860Z200US94020,B5,G6350,S,"108702949","57096","+37.2689766","-122.2215450",2.866667,3.000000
"94027","94027",860Z200US94027,B5,G6350,S,"13019332","82320","+37.4570721","-122.2010583",1.500000,1.000000
"94038","94038",860Z200US94038,B5,G6350,S,"15378223","6259","+37.5357201","-122.4736760",2.166667,3.000000
"93534","93534",860Z200US93534,B5,G6350,S,"49097633","929505","+34.7176596","-118.1523203",0.000000,0.000000
"92222","92222",860Z200US92222,B5,G6350,S,"7146427","0","+32.7834493","-114.5495304",0.000000,0.000000
"91042","91042",860Z200US91042,B5,G6350,S,"128977026","40742","+34.3155031","-118.2648469",3.000000,3.000000
"91354","91354",860Z200US91354,B5,G6350,S,"18977357","2015","+34.4584223","-118.5541396",2.700000,3.000000
"91040","91040",860Z200US91040,B5,G6350,S,"21548830","63248","+34.2576958","-118.3384551",3.000000,3.000000
"95982","95982",860Z200US95982,B5,G6350,S,"110267838","105614","+39.1732309","-121.8056730",0.000000,0.000000
"95431","95431",860Z200US95431,B5,G6350,S,"311898","0","+38.3490690","-122.5161756",1.333333,1.000000
"92647","92647",860Z200US92647,B5,G6350,S,"19518593","46609","+33.7232276","-118.0086922",0.000000,0.000000
"91364","91364",860Z200US91364,B5,G6350,S,"19526999","0","+34.1548025","-118.5948161",3.000000,3.000000
"94940","94940",860Z200US94940,B5,G6350,S,"67868924","12173701","+38.2039708","-122.8914816",2.000000,1.000000
"94582","94582",860Z200US94582,B5,G6350,S,"34735230","41682","+37.7653469","-121.9154316",1.333333,1.000000
"94597","94597",860Z200US94597,B5,G6350,S,"10496734","0","+37.9176973","-122.0718180",3.000000,3.000000
"94605","94605",860Z200US94605,B5,G6350,S,"22868769","145283","+37.7614085","-122.1501983",2.400000,3.000000
"91744","91744",860Z200US91744,B5,G6350,S,"22511863","3452","+34.0313002","-117.9367767",0.000000,0.000000
"94547","94547",860Z200US94547,B5,G6350,S,"14686209","6908","+38.0065856","-122.2571600",1.714286,2.000000
"94506","94506",860Z200US94506,B5,G6350,S,"48317961","31771","+37.8064262","-121.9024245",2.111111,3.000000
"94513","94513",860Z200US94513,B5,G6350,S,"204238857","3873593","+37.9248992","-121.6867239",1.888889,2.000000
"91706","91706",860Z200US91706,B5,G6350,S,"35042249","2523770","+34.0974098","-117.9682691",3.000000,3.000000
"91330","91330",860Z200US91330,B5,G6350,S,"1292974","0","+34.2445219","-118.5266770",0.000000,0.000000
"94556","94556",860Z200US94556,B5,G6350,S,"49932049","247152","+37.8319712","-122.1059224",2.714286,3.000000
"94609","94609",860Z200US94609,B5,G6350,S,"4313162","0","+37.8348158","-122.2641948",0.000000,0.000000
"91501","91501",860Z200US91501,B5,G6350,S,"7065737","18657","+34.1935266","-118.2940063",3.000000,3.000000
"91502","91502",860Z200US91502,B5,G6350,S,"3478936","27362","+34.1768175","-118.3093233",0.000000,0.000000
"91208","91208",860Z200US91208,B5,G6350,S,"19142779","138105","+34.1856652","-118.2394969",3.000000,3.000000
"91205","91205",860Z200US91205,B5,G6350,S,"4908651","853","+34.1365802","-118.2458387",3.000000,3.000000
"91011","91011",860Z200US91011,B5,G6350,S,"29166368","52803","+34.2179351","-118.2022546",3.000000,3.000000
"94502","94502",860Z200US94502,B5,G6350,S,"6532311","1703","+37.7394954","-122.2394649",0.000000,0.000000
"95112","95112",860Z200US95112,B5,G6350,S,"18828729","0","+37.3445994","-121.8834403",0.000000,0.000000
"94550","94550",860Z200US94550,B5,G6350,S,"704413955","5055331","+37.5199829","-121.5755948",1.583333,1.000000
"94566","94566",860Z200US94566,B5,G6350,S,"52631420","1316596","+37.6487308","-121.8480239",1.857143,2.000000
"90603","90603",860Z200US90603,B5,G6350,S,"8193153","0","+33.9448663","-117.9923377",3.000000,3.000000
"95136","95136",860Z200US95136,B5,G6350,S,"13475299","51492","+37.2713786","-121.8525124",0.000000,0.000000
"95121","95121",860Z200US95121,B5,G6350,S,"11513079","0","+37.3046105","-121.8097734",0.000000,0.000000
"95111","95111",860Z200US95111,B5,G6350,S,"15035833","18008","+37.2838535","-121.8268688",0.000000,0.000000
"95135","95135",860Z200US95135,B5,G6350,S,"335252895","2262354","+37.2233570","-121.5256945",1.755556,2.000000
"95120","95120",860Z200US95120,B5,G6350,S,"101789492","895997","+37.1857459","-121.8427384",1.789474,2.000000
"95070","95070",860Z200US95070,B5,G6350,S,"73352747","70015","+37.2549286","-122.0521809",2.312500,2.000000
"94024","94024",860Z200US94024,B5,G6350,S,"21426739","0","+37.3503883","-122.0986856",2.571429,3.000000
"95132","95132",860Z200US95132,B5,G6350,S,"70845098","1413","+37.4184455","-121.7879776",2.142857,2.000000
"95134","95134",860Z200US95134,B5,G6350,S,"27992763","0","+37.4300211","-121.9452625",0.000000,0.000000
"94303","94303",860Z200US94303,B5,G6350,S,"21856999","384921","+37.4578826","-122.1150968",0.000000,0.000000
"94301","94301",860Z200US94301,B5,G6350,S,"6138863","0","+37.4442178","-122.1498549",0.000000,0.000000
"92614","92614",860Z200US92614,B5,G6350,S,"11470956","128927","+33.6779511","-117.8345695",0.000000,0.000000
"92782","92782",860Z200US92782,B5,G6350,S,"13389902","0","+33.7283774","-117.7974725",3.000000,3.000000
"92703","92703",860Z200US92703,B5,G6350,S,"10986570","0","+33.7485203","-117.9061618",0.000000,0.000000
"94015","94015",860Z200US94015,B5,G6350,S,"14649312","0","+37.6813157","-122.4808547",0.000000,0.000000
"90715","90715",860Z200US90715,B5,G6350,S,"4389074","109794","+33.8410269","-118.0791411",0.000000,0.000000
"90240","90240",860Z200US90240,B5,G6350,S,"7793489","180345","+33.9557293","-118.1183459",0.000000,0.000000
"94062","94062",860Z200US94062,B5,G6350,S,"167478776","2594236","+37.4225313","-122.2858204",2.023256,2.000000
"94404","94404",860Z200US94404,B5,G6350,S,"11266326","1490277","+37.5559985","-122.2676793",0.000000,0.000000
"93552","93552",860Z200US93552,B5,G6350,S,"99558932","842078","+34.5835229","-118.0273432",2.666667,3.000000
"91390","91390",860Z200US91390,B5,G6350,S,"409540534","2471303","+34.5765149","-118.4927643",2.619048,3.000000
"93543","93543",860Z200US93543,B5,G6350,S,"175312982","701900","+34.4752779","-117.9695989",2.000000,1.000000
"93553","93553",860Z200US93553,B5,G6350,S,"148137021","289008","+34.4452393","-117.8948676",2.250000,3.000000
"91351","91351",860Z200US91351,B5,G6350,S,"22497426","3048","+34.4337272","-118.4580608",2.750000,3.000000
"91321","91321",860Z200US91321,B5,G6350,S,"69048109","31836","+34.3637151","-118.4870386",3.000000,3.000000
"93246","93246",860Z200US93246,B5,G6350,S,"54867323","189884","+36.3176676","-119.9274819",0.000000,0.000000
"90073","90073",860Z200US90073,B5,G6350,S,"1389351","0","+34.0573301","-118.4595342",0.000000,0.000000
"91436","91436",860Z200US91436,B5,G6350,S,"13521165","141227","+34.1495876","-118.4897076",3.000000,3.000000
"95674","95674",860Z200US95674,B5,G6350,S,"82522658","0","+38.9539486","-121.4818964",0.000000,0.000000
"95953","95953",860Z200US95953,B5,G6350,S,"300846523","700259","+39.2597377","-121.7763297",0.000000,0.000000
"92518","92518",860Z200US92518,B5,G6350,S,"20374213","36554","+33.8963369","-117.2770652",0.000000,0.000000
"92845","92845",860Z200US92845,B5,G6350,S,"5770451","0","+33.7829069","-118.0263729",0.000000,0.000000
"94903","94903",860Z200US94903,B5,G6350,S,"51501250","1758406","+38.0221295","-122.5588100",1.700000,2.000000
"93408","93408",860Z200US93408,B5,G6350,S,"55773","0","+35.3211074","-120.7188970",1.000000,1.000000
"92648","92648",860Z200US92648,B5,G6350,S,"20808777","6275485","+33.6790445","-118.0130105",0.000000,0.000000
"90743","90743",860Z200US90743,B5,G6350,S,"301421","1254135","+33.7295303","-118.0924360",0.000000,0.000000
"94925","94925",860Z200US94925,B5,G6350,S,"8317389","2557536","+37.9318458","-122.5077378",2.000000,1.000000
"91344","91344",860Z200US91344,B5,G6350,S,"37456572","870003","+34.2894674","-118.5046992",3.000000,3.000000
"91324","91324",860Z200US91324,B5,G6350,S,"11027268","55995","+34.2382078","-118.5502898",0.000000,0.000000
"90638","90638",860Z200US90638,B5,G6350,S,"20073025","44394","+33.9020453","-118.0089608",3.000000,3.000000
"94939","94939",860Z200US94939,B5,G6350,S,"6111941","481836","+37.9382519","-122.5359478",1.833333,1.000000
"90011","90011",860Z200US90011,B5,G6350,S,"11108402","515","+34.0070900","-118.2586805",0.000000,0.000000
"90006","90006",860Z200US90006,B5,G6350,S,"5008238","0","+34.0480942","-118.2940452",0.000000,0.000000
"95950","95950",860Z200US95950,B5,G6350,S,"136899949","222612","+39.0434473","-121.9180988",0.000000,0.000000
"93514","93514",860Z200US93514,B5,G6350,S,"2608371529","12221252","+37.4921149","-118.3904081",1.530612,1.000000
"95987","95987",860Z200US95987,B5,G6350,S,"820961803","135916","+39.1036114","-122.2470030",2.121212,2.000000
