fid,ZCTA5CE20,GEOID20,GEOIDFQ20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,zip_area,GEOID20_2,FHSZ_avg_rating
1591,"94513","94513",860Z200US94513,B5,G6350,S,204238857,3873593,"+37.9248992","-121.6867239",208112459.347957,"94513",0.705350187447693
1592,"91706","91706",860Z200US91706,B5,G6350,S,35042249,2523770,"+34.0974098","-117.9682691",37566037.8747071,"91706",0.0655417950592863
1593,"91330","91330",860Z200US91330,B5,G6350,S,1292974,0,"+34.2445219","-118.5266770",1292973.55161664,,0
1594,"94556","94556",860Z200US94556,B5,G6350,S,49932049,247152,"+37.8319712","-122.1059224",50179197.8058064,"94556",1.45674257385298
1595,"94609","94609",860Z200US94609,B5,G6350,S,4313162,0,"+37.8348158","-122.2641948",4313163.43228676,,0
1596,"91501","91501",860Z200US91501,B5,G6350,S,7065737,18657,"+34.1935266","-118.2940063",7084390.01053807,"91501",2.0663128334333
1597,"91502","91502",860Z200US91502,B5,G6350,S,3478936,27362,"+34.1768175","-118.3093233",3506299.41303707,,0
1598,"91208","91208",860Z200US91208,B5,G6350,S,19142779,138105,"+34.1856652","-118.2394969",19280878.4447625,"91208",2.79254035979644
1599,"91205","91205",860Z200US91205,B5,G6350,S,4908651,853,"+34.1365802","-118.2458387",4909504.10910079,"91205",0.000502296005716058
1600,"91011","91011",860Z200US91011,B5,G6350,S,29166368,52803,"+34.2179351","-118.2022546",29219162.2514575,"91011",2.42053756632257
1601,"94502","94502",860Z200US94502,B5,G6350,S,6532311,1703,"+37.7394954","-122.2394649",6534016.63223136,,0
1602,"95112","95112",860Z200US95112,B5,G6350,S,18828729,0,"+37.3445994","-121.8834403",18828738.317953,,0
1603,"94550","94550",860Z200US94550,B5,G6350,S,704413955,5055331,"+37.5199829","-121.5755948",709469349.088289,"94550",2.57639118271736
1604,"94566","94566",860Z200US94566,B5,G6350,S,52631420,1316596,"+37.6487308","-121.8480239",53948018.0583385,"94566",0.517021877876206
1605,"90603","90603",860Z200US90603,B5,G6350,S,8193153,0,"+33.9448663","-117.9923377",8193154.29900031,"90603",0.197758536431718
1606,"95136","95136",860Z200US95136,B5,G6350,S,13475299,51492,"+37.2713786","-121.8525124",13526792.675335,,0
1607,"95121","95121",860Z200US95121,B5,G6350,S,11513079,0,"+37.3046105","-121.8097734",11513077.4601542,,0
1608,"95111","95111",860Z200US95111,B5,G6350,S,15035833,18008,"+37.2838535","-121.8268688",15053852.5191933,,0
1609,"95135","95135",860Z200US95135,B5,G6350,S,335252895,2262354,"+37.2233570","-121.5256945",337515267.921056,"95135",2.68348155520727
1610,"95120","95120",860Z200US95120,B5,G6350,S,101789492,895997,"+37.1857459","-121.8427384",102685500.86282,"95120",1.40656199474197
1611,"95070","95070",860Z200US95070,B5,G6350,S,73352747,70015,"+37.2549286","-122.0521809",73422757.16571,"95070",2.1261791463794
1612,"94024","94024",860Z200US94024,B5,G6350,S,21426739,0,"+37.3503883","-122.0986856",21426742.3225074,"94024",0.487002302186981
1613,"95132","95132",860Z200US95132,B5,G6350,S,70845098,1413,"+37.4184455","-121.7879776",70846528.4660633,"95132",1.82139468615541
1614,"95134","95134",860Z200US95134,B5,G6350,S,27992763,0,"+37.4300211","-121.9452625",27992761.5861688,,0
1615,"94303","94303",860Z200US94303,B5,G6350,S,21856999,384921,"+37.4578826","-122.1150968",22241932.6935286,,0
1616,"94301","94301",860Z200US94301,B5,G6350,S,6138863,0,"+37.4442178","-122.1498549",6138867.54412919,,0
1617,"92614","92614",860Z200US92614,B5,G6350,S,11470956,128927,"+33.6779511","-117.8345695",11599880.0351302,,0
1618,"92782","92782",860Z200US92782,B5,G6350,S,13389902,0,"+33.7283774","-117.7974725",13389909.1866205,"92782",0.335846547883178
1619,"92703","92703",860Z200US92703,B5,G6350,S,10986570,0,"+33.7485203","-117.9061618",10986568.597452,,0
1620,"94015","94015",860Z200US94015,B5,G6350,S,14649312,0,"+37.6813157","-122.4808547",14649316.8996871,,0
1621,"90715","90715",860Z200US90715,B5,G6350,S,4389074,109794,"+33.8410269","-118.0791411",4498864.05932415,,0
1622,"90240","90240",860Z200US90240,B5,G6350,S,7793489,180345,"+33.9557293","-118.1183459",7973824.46982704,,0
1623,"94062","94062",860Z200US94062,B5,G6350,S,167478776,2594236,"+37.4225313","-122.2858204",170073037.215993,"94062",1.9645040004419
1624,"94404","94404",860Z200US94404,B5,G6350,S,11266326,1490277,"+37.5559985","-122.2676793",12756611.3392755,,0
1625,"93552","93552",860Z200US93552,B5,G6350,S,99558932,842078,"+34.5835229","-118.0273432",100401029.061433,"93552",0.438823106909193
1626,"91390","91390",860Z200US91390,B5,G6350,S,409540534,2471303,"+34.5765149","-118.4927643",412011893.071258,"91390",1.14454128863905
1627,"93543","93543",860Z200US93543,B5,G6350,S,175312982,701900,"+34.4752779","-117.9695989",176014887.307648,"93543",0.934387712559801
1628,"93553","93553",860Z200US93553,B5,G6350,S,148137021,289008,"+34.4452393","-117.8948676",148426028.800065,"93553",1.12400725293307
1629,"91351","91351",860Z200US91351,B5,G6350,S,22497426,3048,"+34.4337272","-118.4580608",22500488.5106452,"91351",1.78339924759314
1630,"91321","91321",860Z200US91321,B5,G6350,S,69048109,31836,"+34.3637151","-118.4870386",69079960.6885729,"91321",1.90236731872251
1631,"93246","93246",860Z200US93246,B5,G6350,S,54867323,189884,"+36.3176676","-119.9274819",55057205.8455681,,0
1632,"90073","90073",860Z200US90073,B5,G6350,S,1389351,0,"+34.0573301","-118.4595342",1389353.83719151,,0
1633,"91436","91436",860Z200US91436,B5,G6350,S,13521165,141227,"+34.1495876","-118.4897076",13662394.247584,"91436",1.69915704280786
1634,"95674","95674",860Z200US95674,B5,G6350,S,82522658,0,"+38.9539486","-121.4818964",82522655.978911,,0
1635,"95953","95953",860Z200US95953,B5,G6350,S,300846523,700259,"+39.2597377","-121.7763297",301546819.257222,,0
1636,"92518","92518",860Z200US92518,B5,G6350,S,20374213,36554,"+33.8963369","-117.2770652",20410763.6422421,,0
1637,"92845","92845",860Z200US92845,B5,G6350,S,5770451,0,"+33.7829069","-118.0263729",5770450.75480676,,0
1638,"94903","94903",860Z200US94903,B5,G6350,S,51501250,1758406,"+38.0221295","-122.5588100",53259664.9787175,"94903",0.869618336210302
1639,"93408","93408",860Z200US93408,B5,G6350,S,55773,0,"+35.3211074","-120.7188970",55772.7801874913,"93408",0.988255991432158
1640,"92648","92648",860Z200US92648,B5,G6350,S,20808777,6275485,"+33.6790445","-118.0130105",27084266.9394036,,0
1641,"90743","90743",860Z200US90743,B5,G6350,S,301421,1254135,"+33.7295303","-118.0924360",1555554.44723227,,0
1642,"94925","94925",860Z200US94925,B5,G6350,S,8317389,2557536,"+37.9318458","-122.5077378",10874924.8980427,"94925",0.0499489885855174
1643,"91344","91344",860Z200US91344,B5,G6350,S,37456572,870003,"+34.2894674","-118.5046992",38326583.6416202,"91344",0.854069770725072
1644,"91324","91324",860Z200US91324,B5,G6350,S,11027268,55995,"+34.2382078","-118.5502898",11083259.6742793,,0
1645,"90638","90638",860Z200US90638,B5,G6350,S,20073025,44394,"+33.9020453","-118.0089608",20117406.8963376,"90638",0.046226281774127
1646,"94939","94939",860Z200US94939,B5,G6350,S,6111941,481836,"+37.9382519","-122.5359478",6593766.08175689,"94939",0.409022289642115
1647,"90011","90011",860Z200US90011,B5,G6350,S,11108402,515,"+34.0070900","-118.2586805",11108908.9933918,,0
1648,"90006","90006",860Z200US90006,B5,G6350,S,5008238,0,"+34.0480942","-118.2940452",5008244.59251458,,0
1649,"95950","95950",860Z200US95950,B5,G6350,S,136899949,222612,"+39.0434473","-121.9180988",137122566.993369,,0
1650,"93514","93514",860Z200US93514,B5,G6350,S,2608371529,12221252,"+37.4921149","-118.3904081",2620592929.17342,"93514",0.171633520685448
1651,"95987","95987",860Z200US95987,B5,G6350,S,820961803,135916,"+39.1036114","-122.2470030",821097799.37496,"95987",1.55059030722826
1652,"91770","91770",860Z200US91770,B5,G6350,S,16897892,207113,"+34.0651076","-118.0827912",17104998.8668838,,0
1653,"90004","90004",860Z200US90004,B5,G6350,S,7901466,0,"+34.0762187","-118.3109634",7901465.58131348,,0
1654,"93204","93204",860Z200US93204,B5,G6350,S,182895011,584831,"+35.9132028","-120.0821377",183479858.682577,"93204",1.04822914930243
1655,"95666","95666",860Z200US95666,B5,G6350,S,217494796,5829223,"+38.5413755","-120.3290973",223324032.097521,"95666",1.30577992342154
1656,"93212","93212",860Z200US93212,B5,G6350,S,306997746,501549,"+36.0142256","-119.5629851",307499322.265207,,0
1657,"90712","90712",860Z200US90712,B5,G6350,S,10916832,53623,"+33.8490340","-118.1479023",10970460.9558731,,0
1658,"93105","93105",860Z200US93105,B5,G6350,S,361998689,1782662,"+34.5290403","-119.7678947",363781383.22289,"93105",0.840582056280346
1659,"90744","90744",860Z200US90744,B5,G6350,S,23018850,2752171,"+33.7772144","-118.2596038",25771025.6414469,,0
1660,"90810","90810",860Z200US90810,B5,G6350,S,16936922,575190,"+33.8198411","-118.2223784",17512106.0580714,,0
1661,"90804","90804",860Z200US90804,B5,G6350,S,5591682,2503,"+33.7816856","-118.1483650",5594181.47745045,,0
1662,"90731","90731",860Z200US90731,B5,G6350,S,23893194,14359827,"+33.7323531","-118.2781507",38253014.6948592,,0
1663,"90034","90034",860Z200US90034,B5,G6350,S,8031974,23525,"+34.0305777","-118.3996127",8055499.86954869,,0
1664,"95351","95351",860Z200US95351,B5,G6350,S,23033676,461330,"+37.6241243","-120.9973187",23495004.0242362,,0
1665,"93669","93669",860Z200US93669,B5,G6350,S,18316891,2016015,"+37.2909091","-119.5483649",20332909.9707975,"93669",0.698704004657394
1666,"90254","90254",860Z200US90254,B5,G6350,S,3702205,1551783,"+33.8642586","-118.3993032",5253982.4596608,,0
1667,"90026","90026",860Z200US90026,B5,G6350,S,10436964,74935,"+34.0789913","-118.2638036",10511899.0354959,"90026",1.205899324683
1668,"91606","91606",860Z200US91606,B5,G6350,S,8622188,8836,"+34.1857670","-118.3883235",8631029.2815262,,0
1669,"95249","95249",860Z200US95249,B5,G6350,S,210379836,131104,"+38.1899501","-120.6195548",210510968.424334,"95249",2.46208540825305
1670,"95527","95527",860Z200US95527,B5,G6350,S,372169789,3143,"+40.9509167","-123.4211207",372172969.460912,"95527",0.178582766485096
1671,"96041","96041",860Z200US96041,B5,G6350,S,869050077,58222,"+40.5134980","-123.1960457",869108392.552267,"96041",0.657191977439109
1672,"96103","96103",860Z200US96103,B5,G6350,S,251946624,965105,"+39.7801562","-120.6707547",252911769.501318,"96103",1.21304636689085
1673,"96106","96106",860Z200US96106,B5,G6350,S,57135074,0,"+39.7354816","-120.5438620",57135076.0158109,"96106",2.38259459493409
1674,"91306","91306",860Z200US91306,B5,G6350,S,10767909,62549,"+34.2095320","-118.5775630",10830456.3260254,,0
1675,"90717","90717",860Z200US90717,B5,G6350,S,5187866,0,"+33.7934561","-118.3170541",5187867.61778547,"90717",0.00278789163043832
1676,"95629","95629",860Z200US95629,B5,G6350,S,147703459,0,"+38.5127884","-120.6875231",147703480.474617,"95629",2.48640026609191
1677,"95675","95675",860Z200US95675,B5,G6350,S,524419,0,"+38.5454580","-120.7429092",524420.404582933,"95675",2.23290733698815
1678,"93245","93245",860Z200US93245,B5,G6350,S,307929481,0,"+36.2861045","-119.8340541",307929484.917975,,0
1679,"90301","90301",860Z200US90301,B5,G6350,S,6426469,0,"+33.9564643","-118.3586812",6426459.54649013,,0
1680,"93636","93636",860Z200US93636,B5,G6350,S,511579066,3313034,"+36.9848775","-119.8775190",514892159.223786,"93636",0.515454165079102
1681,"90221","90221",860Z200US90221,B5,G6350,S,13937517,190724,"+33.8858107","-118.2064586",14128241.2017981,,0
1682,"94552","94552",860Z200US94552,B5,G6350,S,134161785,54101,"+37.7057782","-122.0075852",134215902.041987,"94552",1.57584160040714
1683,"93101","93101",860Z200US93101,B5,G6350,S,8294077,0,"+34.4192588","-119.7080491",8294086.69326441,"93101",0.00550800130524342
1684,"95981","95981",860Z200US95981,B5,G6350,S,137498090,371635,"+39.6528270","-121.0399442",137869736.057395,"95981",1.53706109345099
1685,"95642","95642",860Z200US95642,B5,G6350,S,172194870,4831157,"+38.3435055","-120.7639480",177026035.781526,"95642",2.40626246314855
1686,"90247","90247",860Z200US90247,B5,G6350,S,9729237,10554,"+33.8917690","-118.2970060",9739802.25669642,,0
1687,"95963","95963",860Z200US95963,B5,G6350,S,842666884,21979599,"+39.7478323","-122.3033595",864646542.983706,"95963",0.897035403972343
1688,"95246","95246",860Z200US95246,B5,G6350,S,178899653,145409,"+38.2497077","-120.4888570",179045073.831348,"95246",2.52502913582792
1689,"90024","90024",860Z200US90024,B5,G6350,S,7702301,0,"+34.0656447","-118.4352837",7702304.06673971,"90024",0.000490901233625506
1690,"90640","90640",860Z200US90640,B5,G6350,S,21555256,46656,"+34.0154437","-118.1110124",21601917.3009144,,0
1691,"91101","91101",860Z200US91101,B5,G6350,S,3289962,0,"+34.1467715","-118.1389217",3289959.72517693,,0
1692,"95669","95669",860Z200US95669,B5,G6350,S,196114232,167089,"+38.4895182","-120.8916417",196281341.565505,"95669",2.14453902465719
1693,"93646","93646",860Z200US93646,B5,G6350,S,88818458,0,"+36.6322736","-119.2893527",88818454.0518248,"93646",0.4753538330525
1694,"95932","95932",860Z200US95932,B5,G6350,S,369348280,4996100,"+39.2469344","-122.0121774",374344399.972354,,0
1695,"91406","91406",860Z200US91406,B5,G6350,S,20871912,123264,"+34.1974537","-118.4889780",20995177.0914989,,0
1696,"95946","95946",860Z200US95946,B5,G6350,S,115826103,2237095,"+39.2091585","-121.2138243",118063196.962877,"95946",2.35371004901081
1697,"91423","91423",860Z200US91423,B5,G6350,S,10520963,61357,"+34.1494929","-118.4318823",10582324.9875749,"91423",1.17403457309216
1698,"91754","91754",860Z200US91754,B5,G6350,S,11705648,24958,"+34.0529224","-118.1434648",11730590.5212231,,0
1699,"95318","95318",860Z200US95318,B5,G6350,S,147927169,574951,"+37.6660449","-119.8075486",148502132.622233,"95318",0.135410878502134
1700,"96035","96035",860Z200US96035,B5,G6350,S,110165226,1282462,"+40.0415598","-122.1850315",111447691.072062,"96035",0.208697608368928
1701,"93291","93291",860Z200US93291,B5,G6350,S,218069769,368838,"+36.3917770","-119.3728419",218438611.35498,,0
1702,"95945","95945",860Z200US95945,B5,G6350,S,158360160,2287516,"+39.1932672","-120.9801220",160647686.830988,"95945",2.67879368198242
1703,"95970","95970",860Z200US95970,B5,G6350,S,83143884,1552606,"+39.4102691","-122.0520303",84696497.9641452,,0
1704,"90255","90255",860Z200US90255,B5,G6350,S,9650344,8354,"+33.9792475","-118.2174380",9658704.74064639,,0
1705,"95248","95248",860Z200US95248,B5,G6350,S,81797182,403185,"+38.3177091","-120.4611116",82200366.0405949,"95248",2.49569632139069
1706,"90040","90040",860Z200US90040,B5,G6350,S,14421599,3306,"+33.9945234","-118.1499518",14424895.1812174,,0
1707,"95959","95959",860Z200US95959,B5,G6350,S,807812263,7808681,"+39.3515290","-120.8705493",815621001.563036,"95959",1.79327352853238
1708,"95915","95915",860Z200US95915,B5,G6350,S,93776791,653684,"+39.9913677","-121.2307315",94430491.3243221,"95915",0.0678050163566199
1709,"90815","90815",860Z200US90815,B5,G6350,S,18269698,512747,"+33.7950672","-118.1157237",18782454.6090252,,0
1710,"90046","90046",860Z200US90046,B5,G6350,S,14674077,3009,"+34.1078099","-118.3622474",14677080.6971738,"90046",2.03965478907944
1711,"90503","90503",860Z200US90503,B5,G6350,S,13640983,4355,"+33.8394633","-118.3536989",13645345.7521457,,0
1712,"90278","90278",860Z200US90278,B5,G6350,S,9507745,0,"+33.8736054","-118.3702644",9507748.1198528,,0
1713,"94066","94066",860Z200US94066,B5,G6350,S,15695994,0,"+37.6253890","-122.4323558",15696000.3907,"94066",0.000430287522380665
1714,"96111","96111",860Z200US96111,B5,G6350,S,12361098,2265,"+39.4150125","-120.0171316",12363365.9701607,"96111",2.02396194379715
1715,"96067","96067",860Z200US96067,B5,G6350,S,197814029,1956086,"+41.3168883","-122.3174473",199770127.254567,"96067",1.43882651933311
1716,"93705","93705",860Z200US93705,B5,G6350,S,12600070,41216,"+36.7872970","-119.8273214",12641291.0789882,,0
1717,"95360","95360",860Z200US95360,B5,G6350,S,160096575,4097589,"+37.3260021","-121.0388906",164194171.0701,"95360",0.120003291808964
1718,"93662","93662",860Z200US93662,B5,G6350,S,201655644,550687,"+36.5365732","-119.6386513",202206336.325829,,0
1719,"93239","93239",860Z200US93239,B5,G6350,S,150680747,0,"+36.0327691","-119.9864092",150680748.873527,"93239",0.137580391361258
1720,"95942","95942",860Z200US95942,B5,G6350,S,179102537,42014,"+39.9159943","-121.6670307",179144558.481411,"95942",2.29880571136024
1721,"93665","93665",860Z200US93665,B5,G6350,S,1355343,0,"+36.9633136","-120.6503151",1355340.81895527,,0
1722,"91739","91739",860Z200US91739,B5,G6350,S,73612602,21276,"+34.1563864","-117.5169361",73633879.6713097,"91739",1.1397728391204
1723,"93612","93612",860Z200US93612,B5,G6350,S,17479281,198525,"+36.8148491","-119.7119089",17677808.3049069,,0
1724,"93208","93208",860Z200US93208,B5,G6350,S,19957004,0,"+36.1297775","-118.6397774",19957002.3332496,"93208",0.382402312304325
1725,"95948","95948",860Z200US95948,B5,G6350,S,195714974,668658,"+39.3392635","-121.7707851",196383645.259568,,0
1726,"92102","92102",860Z200US92102,B5,G6350,S,11630850,0,"+32.7159810","-117.1174946",11630859.6221742,"92102",0.379275971356187
1727,"91950","91950",860Z200US91950,B5,G6350,S,19003808,840420,"+32.6690667","-117.0934869",19844212.0913218,,0
1728,"93218","93218",860Z200US93218,B5,G6350,S,170027112,36084,"+35.8571408","-119.0449304",170063204.251593,"93218",0.501558974396866
1729,"93261","93261",860Z200US93261,B5,G6350,S,14958443,0,"+35.8114805","-119.1167378",14958445.7116519,,0
1730,"93272","93272",860Z200US93272,B5,G6350,S,217495903,13713,"+36.0473536","-119.3444282",217509619.701169,,0
1731,"93256","93256",860Z200US93256,B5,G6350,S,193294489,56590,"+35.9717308","-119.3135106",193351086.339906,,0
1732,"93041","93041",860Z200US93041,B5,G6350,S,15225512,1406908,"+34.1631887","-119.1866768",16632410.7785514,,0
1733,"93660","93660",860Z200US93660,B5,G6350,S,126281306,0,"+36.6093391","-120.1651676",126281311.265825,,0
1734,"95336","95336",860Z200US95336,B5,G6350,S,99289449,74579,"+37.8302673","-121.2010196",99364017.9745907,,0
1735,"93010","93010",860Z200US93010,B5,G6350,S,56908304,42884,"+34.2278878","-119.0795529",56951178.4523577,"93010",0.267961843296967
1736,"95320","95320",860Z200US95320,B5,G6350,S,229806293,1404766,"+37.8185555","-121.0069049",231211080.820208,,0
1737,"95825","95825",860Z200US95825,B5,G6350,S,12057925,166080,"+38.5918966","-121.4084670",12224003.3250378,,0
1738,"95864","95864",860Z200US95864,B5,G6350,S,16264854,598479,"+38.5840466","-121.3758456",16863333.7343035,,0
1739,"93206","93206",860Z200US93206,B5,G6350,S,424368397,564556,"+35.4439125","-119.4791356",424932980.575417,,0
1740,"93501","93501",860Z200US93501,B5,G6350,S,575003027,269612,"+35.0657979","-118.2217816",575272653.850173,"93501",0.607932229378539
1741,"93516","93516",860Z200US93516,B5,G6350,S,73997241,0,"+35.0081317","-117.6425627",73997237.1365562,,0
1742,"95815","95815",860Z200US95815,B5,G6350,S,19821310,435522,"+38.6056281","-121.4454529",20256831.0442255,,0
